"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0108002820110901,7,28,1022965,1,25,0,0,0,0,0
0108002820110901,25,108,1027433,1,-4,0,1,1,0,0
0108002820110901,35,28,1022965,1,20,0,0,0,0,0
0108002820110901,76,28,1022965,1,9,0,0,0,0,0
0108002820110901,93,28,1038484,1,21,0,0,0,0,0
0108002820110901,103,28,1038484,1,0,0,0,0,0,0
0108002820110901,118,28,1038484,1,18,0,0,0,0,0
0647012920110901,25,647,1035992,1,2,0,0,0,0,0
0647012920110901,30,129,1023542,1,0,0,0,0,0,0
0647012920110901,43,647,1035992,0,0,0,0,0,0,1
0647012920110901,47,129,1023542,0,0,0,0,0,0,1
0647012920110901,51,647,1035992,0,0,0,0,0,0,1
0647012920110901,75,129,1023542,1,6,0,0,0,0,0
0647012920110901,85,129,1023542,1,3,0,0,0,0,0
0647012920110901,104,129,1023542,0,0,0,0,0,0,1
0647012920110901,110,129,1023542,0,0,0,0,0,0,1
0647012920110901,139,129,1023542,0,0,0,0,0,0,1
0647012920110901,144,647,1035992,0,0,0,0,0,0,1
0647012920110901,152,129,1023542,1,13,0,0,0,0,0
0647012920110901,160,647,1035992,0,0,0,0,0,0,1
0647012920110901,164,129,1023542,1,7,0,0,0,0,0
0647012920110901,177,129,1023542,0,0,0,0,0,0,1
0497023120110901,48,231,1016222,1,7,0,1,1,0,0
0497023120110901,62,231,1016222,0,0,0,0,0,0,1
0497023120110901,66,497,1033197,1,3,0,0,0,0,0
0497023120110901,71,231,1016222,1,3,0,0,0,0,0
0497023120110901,168,497,1033180,0,0,0,0,0,0,1
0769025520110901,25,255,1039477,0,0,0,0,0,0,1
0769025520110901,50,255,1023992,1,-2,0,1,1,0,0
0769025520110901,59,769,1036507,1,2,0,0,0,0,0
0769025520110901,100,255,1039477,1,3,0,0,0,0,0
0769025520110901,136,769,1036507,1,13,0,0,0,0,0
0769025520110901,140,255,1039477,0,0,0,0,0,0,1
0769025520110901,152,255,1039477,1,28,0,0,0,0,0
0071029520110901,23,71,1031228,0,0,0,0,0,0,1
0071029520110901,62,71,1031228,1,16,0,0,0,0,0
0071029520110901,74,71,1031228,0,0,0,0,0,0,1
0071029520110901,126,71,1031228,1,4,0,0,0,0,0
0071029520110901,136,71,1031228,1,7,0,0,0,0,0
0071029520110901,141,295,1016480,1,18,0,0,0,0,0
0071029520110901,169,71,1031228,1,5,0,0,0,0,0
0454036720110901,8,367,1024579,1,0,0,0,0,0,0
0454036720110901,56,367,1024579,1,1,0,0,0,0,0
0454036720110901,88,367,1024579,0,0,0,0,0,0,1
0454036720110901,92,454,1020904,0,0,0,0,0,0,1
0454036720110901,130,367,1024579,1,30,0,0,0,0,0
0454036720110901,162,454,1020904,0,0,0,0,0,0,1
0454036720110901,166,367,1024579,0,0,0,0,0,0,1
0454036720110901,181,367,1024579,0,0,0,0,0,0,1
0454036720110901,193,454,1020904,0,0,0,0,0,0,1
0430040420110901,9,404,1040158,0,0,0,0,0,0,1
0430040420110901,14,430,1024900,1,5,0,0,0,0,0
0430040420110901,23,430,1024900,1,11,0,0,0,0,0
0430040420110901,27,404,1040158,0,0,0,0,0,0,1
0430040420110901,35,430,1024900,1,9,0,0,0,0,0
0430040420110901,134,404,1040158,0,0,0,0,0,0,1
0430040420110901,138,430,1032814,1,17,0,0,0,0,0
0430040420110901,156,430,1032814,1,-3,0,0,0,0,0
0430040420110901,161,404,1040158,0,0,0,0,0,0,1
0430040420110901,175,430,1032814,1,-4,0,1,1,0,0
0489058720110901,23,587,1010806,1,5,0,0,0,0,0
0489058720110901,76,587,1010806,0,0,0,0,0,0,1
0489058720110901,102,489,1043578,1,-1,0,0,0,0,0
0489058720110901,108,587,1010806,0,0,0,0,0,0,1
0489058720110901,113,489,1043578,1,-1,0,0,0,0,0
0489058720110901,126,587,1010806,1,0,0,0,0,0,0
0489058720110901,147,587,1010806,0,0,0,0,0,0,1
0749068820110901,7,688,1034027,0,0,0,0,0,0,1
0749068820110901,24,749,1026944,1,12,0,0,0,0,0
0749068820110901,38,749,66695,1,0,0,0,0,0,0
0749068820110901,90,749,1026944,1,0,0,0,0,0,0
0749068820110901,101,749,1026944,0,0,0,0,0,0,1
0749068820110901,108,688,1034027,0,0,0,0,0,0,1
0749068820110901,164,688,1034027,0,0,0,0,0,0,1
0739069020110901,66,690,1026200,1,37,0,0,0,0,0
0739069020110901,94,690,1026200,0,0,0,0,0,0,1
0739069020110901,154,739,1022185,1,6,0,0,0,0,0
0739069020110901,158,690,1011155,0,0,0,0,0,0,1
0469070920110901,6,709,1034342,0,0,0,0,0,0,1
0469070920110901,17,469,1020953,0,0,0,0,0,0,1
0469070920110901,21,709,1026470,1,14,0,0,0,0,0
0469070920110901,158,709,1026470,1,29,0,0,0,0,0
0469070920110901,163,469,1020953,0,0,0,0,0,0,1
0440073220110901,5,440,1028020,0,0,0,0,0,0,1
0440073220110901,19,732,1034679,1,8,0,0,0,0,0
0440073220110901,36,732,1004284,1,5,0,0,0,0,0
0440073220110901,46,732,1034679,1,0,0,0,0,0,0
0440073220110901,78,440,1043389,0,0,0,0,0,0,1
0440073220110901,97,732,1042225,1,28,0,0,0,0,0
0440073220110901,120,732,1042225,1,1,0,1,0,0,0
0440073220110901,144,440,1028020,1,14,0,0,0,0,0
0440073220110901,154,440,1043389,1,0,0,1,0,0,0
0440073220110901,158,732,1042225,1,3,0,0,0,0,0
0334077220110901,6,772,1042512,0,0,0,0,0,0,1
0334077220110901,29,772,1042512,0,0,0,0,0,0,1
0334077220110901,37,334,1009492,0,0,0,0,0,0,1
0334077220110901,78,772,1042512,1,8,0,0,0,0,0
0334077220110901,84,334,1009492,1,2,0,0,0,0,0
0334077220110901,114,772,1042512,1,1,0,0,0,0,0
0334077220110901,118,334,1009492,1,-1,0,0,0,0,0
0334077220110901,127,334,1009492,1,-7,0,0,0,0,0
0465079620110901,15,796,1027166,1,30,0,0,0,0,0
0465079620110901,97,796,1027166,1,18,0,0,0,0,0
0465079620110901,107,796,1027166,1,10,0,0,0,0,0
0465079620110901,129,465,1017388,0,0,0,0,0,0,1
0465079620110901,144,465,1033003,0,0,0,0,0,0,1
0698005120110902,21,51,1031161,0,0,0,0,0,0,1
0698005120110902,26,698,1026341,1,-1,0,0,0,0,0
0698005120110902,124,51,1031161,1,9,0,0,0,0,0
0698005120110902,152,698,1026341,1,30,0,0,0,0,0
0817041620110902,19,817,1014626,1,-1,0,0,0,0,0
0817041620110902,47,416,1017070,1,3,0,1,1,0,0
0817041620110902,88,817,1014626,0,0,0,0,0,0,1
0817041620110902,102,416,1017070,1,2,0,0,0,0,0
0817041620110902,124,416,1017070,0,0,0,0,0,0,1
0331000820110903,5,8,1007949,1,27,0,0,0,0,0
0331000820110903,19,8,1007949,1,-1,0,0,0,0,0
0331000820110903,29,8,1007949,1,8,0,0,0,0,0
0331000820110903,35,331,1016758,0,0,0,0,0,0,1
0331000820110903,39,8,1007949,1,15,0,0,0,0,0
0331000820110903,50,8,1007949,0,0,0,0,0,0,1
0331000820110903,54,331,1016758,1,5,0,0,0,0,0
0331000820110903,59,8,1007949,1,12,0,0,0,0,0
0331000820110903,66,331,1016758,0,0,0,0,0,0,1
0331000820110903,73,8,1007949,1,23,0,0,0,0,0
0331000820110903,81,8,1007949,1,8,0,0,0,0,0
0331000820110903,94,8,1007949,1,4,0,1,0,0,0
0331000820110903,111,8,1030844,1,11,0,0,0,0,0
0331000820110903,140,8,1030844,1,23,0,1,1,0,0
0331000820110903,144,8,1038408,1,18,0,0,0,0,0
0501002920110903,5,29,1022991,0,0,0,0,0,0,1
0501002920110903,17,29,1022991,0,0,0,0,0,0,1
0501002920110903,72,501,1037461,0,0,0,0,0,0,1
0501002920110903,105,29,1022991,1,0,0,0,0,0,0
0501002920110903,109,501,1037461,1,4,0,0,0,0,0
0501002920110903,117,29,1022991,0,0,0,0,0,0,1
0501002920110903,140,29,1022991,1,15,0,0,0,0,0
0669003120110903,20,31,1015441,1,61,1,0,0,0,0
0669003120110903,26,31,1015441,1,18,0,0,0,0,0
0669003120110903,46,31,1038595,1,10,0,0,0,0,0
0669003120110903,50,669,1037543,1,15,0,0,0,0,0
0669003120110903,55,31,1015441,1,18,0,0,0,0,0
0669003120110903,70,31,1015441,1,1,0,0,0,0,0
0669003120110903,94,31,1015441,1,7,0,0,0,0,0
0669003120110903,111,31,1015441,1,69,1,1,0,0,0
0669003120110903,140,31,1038595,1,4,0,0,0,0,0
0669003120110903,148,669,1037543,0,0,0,0,0,0,1
0731003720110903,9,731,1026750,1,10,0,0,0,0,0
0731003720110903,68,37,1031061,1,4,0,0,0,0,0
0731003720110903,107,37,1031061,1,9,0,0,0,0,0
0731003720110903,150,731,1019086,0,0,0,0,0,0,1
0306004720110903,28,47,1023171,0,0,0,0,0,0,1
0306004720110903,86,306,1010736,1,-1,0,0,0,0,0
0306004720110903,113,47,1023171,0,0,0,0,0,0,1
0306004720110903,140,306,1032169,0,0,0,0,0,0,1
0306004720110903,147,47,1023171,0,0,0,0,0,0,1
0509006720110903,72,67,1031225,1,3,0,0,0,0,0
0509006720110903,133,67,1031225,0,0,0,0,0,0,1
0509006720110903,173,67,1031225,1,12,0,0,0,0,0
0096010720110903,27,107,1015763,1,0,0,0,0,0,0
0096010720110903,73,96,1008443,1,5,0,0,0,0,0
0096010720110903,79,107,1015763,0,0,0,0,0,0,1
0096010720110903,104,107,1015763,1,0,0,0,0,0,0
0096010720110903,123,96,1008443,1,11,0,0,0,0,0
0096010720110903,148,96,1008443,1,-2,0,0,0,0,0
0096010720110903,152,107,1031395,1,7,0,0,0,0,0
0048012820110903,13,128,1023518,1,1,0,0,0,0,0
