"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0108002820110901,1,108,1027423,1,19,0,0,0,0,0
0108002820110901,12,108,1027423,1,34,0,0,0,0,0
0108002820110901,31,108,1042818,1,22,0,0,0,0,0
0108002820110901,86,108,1042818,1,41,0,0,0,0,0
0108002820110901,87,28,1022965,1,98,1,0,0,0,0
0108002820110901,89,108,1027423,1,31,0,0,0,0,0
0108002820110901,114,108,1042818,1,21,0,0,0,0,0
0108002820110901,129,108,1042818,1,31,0,0,0,0,0
0108002820110901,138,28,1015357,1,54,0,0,0,0,0
0108002820110901,146,108,1027423,1,28,0,0,0,0,0
0108002820110901,157,28,1022983,1,9,0,0,0,0,0
0647012920110901,1,129,1023551,1,40,0,0,0,0,0
0647012920110901,7,647,1043761,1,16,0,0,0,0,0
0647012920110901,21,129,1023551,1,24,0,0,0,0,0
0647012920110901,78,647,1043761,1,24,0,0,0,0,0
0647012920110901,97,129,1023551,1,35,0,0,0,0,0
0647012920110901,106,647,1043761,1,13,0,0,0,0,0
0647012920110901,124,647,1043761,1,12,0,0,0,0,0
0497023120110901,1,231,1016222,1,62,0,0,0,0,0
0497023120110901,7,497,1033197,1,46,0,0,0,0,0
0497023120110901,14,497,1033197,1,19,0,0,0,0,0
0497023120110901,37,497,1033197,1,20,0,0,0,0,0
0497023120110901,44,497,1033197,1,17,0,0,0,0,0
0497023120110901,50,231,1016222,1,30,0,0,0,0,0
0497023120110901,81,497,1033197,1,47,0,0,0,0,0
0497023120110901,100,497,1033197,1,16,0,0,0,0,0
0497023120110901,116,497,1033197,1,8,0,0,0,0,0
0497023120110901,146,231,1039369,1,21,0,0,0,0,0
0497023120110901,158,497,1033197,1,24,0,0,0,0,0
0497023120110901,184,497,1040766,1,21,0,0,0,0,0
0769025520110901,1,769,1028727,1,1,0,0,0,0,0
0769025520110901,7,769,1028727,1,19,0,0,0,0,0
0769025520110901,19,769,1028727,1,20,0,0,0,0,0
0769025520110901,29,769,1028727,1,26,0,0,0,0,0
0769025520110901,41,769,1044137,1,27,0,0,0,0,0
0769025520110901,55,255,1023956,1,28,0,0,0,0,0
0769025520110901,73,769,1028727,1,29,0,0,0,0,0
0769025520110901,94,769,1028727,1,21,0,0,0,0,0
0769025520110901,110,255,1023956,1,23,0,0,0,0,0
0769025520110901,118,769,1028727,1,21,0,0,0,0,0
0769025520110901,146,769,1044137,1,21,0,0,0,0,0
0769025520110901,170,769,1028727,1,19,0,0,0,0,0
0071029520110901,1,295,1024128,1,22,0,0,0,0,0
0071029520110901,9,71,1015639,1,24,0,0,0,0,0
0071029520110901,26,295,1024128,1,18,0,0,0,0,0
0071029520110901,45,295,1024128,1,15,0,0,0,0,0
0071029520110901,55,295,1024128,1,2,0,1,0,0,0
0071029520110901,69,295,1024128,1,21,0,0,0,0,0
0071029520110901,85,295,1024128,1,24,0,0,0,0,0
0071029520110901,99,71,1015639,1,21,0,0,0,0,0
0071029520110901,151,71,1015639,1,25,0,0,0,0,0
0071029520110901,161,71,1031260,1,9,0,0,0,0,0
0454036720110901,1,454,1020904,1,17,0,0,0,0,0
0454036720110901,49,454,1020904,1,24,0,0,0,0,0
0454036720110901,106,367,1024553,1,20,0,0,0,0,0
0454036720110901,107,367,1009617,1,45,0,0,0,0,0
0454036720110901,158,367,1024553,1,30,0,0,0,0,0
0430040420110901,18,404,1024677,1,10,0,0,0,0,0
0430040420110901,41,404,1032600,1,12,0,0,0,0,0
0430040420110901,52,404,1024677,1,14,0,0,0,0,0
0430040420110901,66,404,1024677,1,18,0,0,0,0,0
0430040420110901,102,430,1032814,1,0,0,0,0,0,0
0430040420110901,110,404,1024677,1,24,0,0,0,0,0
0430040420110901,123,404,1024677,1,17,0,0,0,0,0
0430040420110901,146,404,1032600,1,16,0,0,0,0,0
0430040420110901,171,404,1032600,1,17,0,0,0,0,0
0430040420110901,187,404,1032600,1,19,0,0,0,0,0
0430040420110901,208,404,1032600,1,23,0,0,0,0,0
0489058720110901,1,489,1043578,1,20,0,0,0,0,0
0489058720110901,37,489,1043578,1,19,0,0,0,0,0
0489058720110901,59,489,1043578,1,18,0,0,0,0,0
0489058720110901,88,489,1043578,1,34,0,0,0,0,0
0489058720110901,98,587,1025851,1,0,0,0,0,0,0
0489058720110901,133,489,1043578,1,18,0,1,0,0,0
0749068820110901,1,749,1026944,1,22,0,0,0,0,0
0749068820110901,20,688,1041590,1,15,0,0,0,0,0
0749068820110901,49,688,1041590,1,37,0,0,0,0,0
0749068820110901,67,688,1041590,1,6,0,0,0,0,0
