"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","1st Down","Sack","Fumble","Fumble Lost","Safety"
0414004720070830,2,47,1000282,1,2,0,0,0,0,0,0
0414004720070830,4,47,1000282,1,1,0,0,0,0,0,0
0414004720070830,5,47,1000282,1,7,0,1,0,0,0,0
0414004720070830,7,47,84303,1,0,0,0,0,0,0,0
0414004720070830,11,414,57783,1,2,0,0,0,0,0,0
0414004720070830,12,414,57817,1,5,0,1,0,0,0,0
0414004720070830,13,414,57783,1,59,0,1,0,0,0,0
0414004720070830,14,414,57783,1,1,0,0,0,0,0,0
0414004720070830,16,414,57817,1,-6,0,0,1,0,0,0
0414004720070830,22,47,1000282,1,2,0,0,0,0,0,0
0414004720070830,23,47,1000282,1,6,0,0,0,0,0,0
0414004720070830,27,414,57783,1,2,0,0,0,0,0,0
0414004720070830,29,47,1000282,1,1,0,0,0,0,0,0
0414004720070830,30,47,1000275,1,8,0,0,0,0,0,0
0414004720070830,31,47,1000282,1,-1,0,0,0,0,0,0
0414004720070830,34,47,1000282,1,2,0,0,0,0,0,0
0414004720070830,36,47,1000275,1,2,0,0,0,0,0,0
0414004720070830,40,414,82577,1,6,0,1,0,0,0,0
0414004720070830,41,414,82577,1,4,0,0,0,0,0,0
0414004720070830,42,414,57817,1,11,0,1,0,0,0,0
0414004720070830,43,414,82577,1,14,0,1,0,0,0,0
0414004720070830,44,414,82577,1,0,0,0,0,0,0,0
0414004720070830,53,414,57783,1,2,0,1,0,0,0,0
0414004720070830,55,414,57783,1,1,0,0,0,0,0,0
0414004720070830,56,414,57817,1,11,0,1,0,0,0,0
0414004720070830,57,414,1001929,1,6,0,0,0,0,0,0
0414004720070830,58,414,57783,1,21,1,1,0,0,0,0
0414004720070830,61,47,1000282,1,8,0,0,0,0,0,0
0414004720070830,62,47,1000282,1,3,0,1,0,0,0,0
0414004720070830,67,47,1008188,1,7,0,0,0,0,0,0
0414004720070830,68,47,1008188,1,6,0,1,0,0,0,0
0414004720070830,69,47,1000275,1,-2,0,0,1,0,0,0
0414004720070830,73,414,57796,1,1,0,0,0,0,0,0
0414004720070830,74,414,57796,1,-2,0,0,0,0,0,0
0414004720070830,75,414,57817,1,2,0,0,0,0,0,0
0414004720070830,77,47,1000282,1,4,0,0,0,0,0,0
0414004720070830,79,47,1000282,1,-2,0,0,0,0,0,0
0414004720070830,82,414,67011,1,-1,0,0,0,0,0,0
0414004720070830,84,414,57783,1,-2,0,0,0,0,0,0
0414004720070830,88,47,1000282,1,2,0,0,0,0,0,0
0414004720070830,93,414,57783,1,6,0,0,0,0,0,0
0414004720070830,95,414,57817,1,-7,0,0,1,0,0,0
0414004720070830,96,414,57817,1,-5,0,0,1,0,0,0
0414004720070830,99,47,1000282,1,9,0,0,0,0,0,0
0414004720070830,100,47,1000282,1,3,0,1,0,0,0,0
0414004720070830,102,47,1008188,1,0,0,0,0,0,0,0
0414004720070830,108,47,84303,1,11,0,1,0,0,0,0
0414004720070830,110,47,1000282,1,8,0,0,0,0,0,0
0414004720070830,112,47,1000282,1,3,0,1,0,0,0,0
0414004720070830,114,47,1000282,1,0,0,0,0,0,0,0
0414004720070830,116,47,1000282,1,-3,0,0,0,0,0,0
0414004720070830,119,414,57817,1,2,0,0,0,0,0,0
0414004720070830,120,414,57817,1,4,0,0,0,0,0,0
0414004720070830,124,47,1000282,1,0,0,0,0,0,0,0
0414004720070830,129,414,57783,1,-2,0,0,0,0,0,0
0414004720070830,131,414,57783,1,-4,0,0,0,0,0,0
0414004720070830,133,47,84303,1,17,0,1,0,0,0,0
0414004720070830,134,47,1000282,1,23,0,1,0,0,0,0
0414004720070830,137,47,1000282,1,4,0,0,0,0,0,0
0414004720070830,141,414,57817,1,9,0,0,0,0,0,0
0414004720070830,142,414,57783,1,3,0,1,0,0,0,0
0414004720070830,148,414,57783,1,2,0,0,0,0,0,0
0414004720070830,151,414,57783,1,7,0,0,0,0,0,0
0414004720070830,152,414,57783,1,2,0,0,0,0,0,0
0414004720070830,153,414,57817,1,1,0,1,0,0,0,0
0414004720070830,157,47,1000282,1,5,0,0,0,0,0,0
0414004720070830,158,47,1000282,1,4,0,0,0,0,0,0
0414004720070830,159,47,1000282,1,0,0,0,0,0,0,0
0414004720070830,161,414,57783,1,7,0,0,0,0,0,0
0414004720070830,162,414,57783,1,9,0,1,0,0,0,0
0414004720070830,163,414,57783,1,1,0,0,0,0,0,0
0414004720070830,166,414,57783,1,6,1,0,0,0,0,0
0758006620070830,3,758,1007381,1,0,0,0,0,0,0,0
0758006620070830,6,66,76426,1,6,0,0,0,0,0,0
0758006620070830,8,66,1008283,1,24,0,1,0,0,0,0
0758006620070830,9,66,76426,1,6,0,0,0,0,0,0
0758006620070830,10,66,76426,1,5,0,1,0,0,0,0
0758006620070830,12,66,76426,1,5,0,0,0,0,0,0
0758006620070830,13,66,84430,1,4,0,0,0,0,0,0
0758006620070830,14,66,61195,1,0,0,0,0,0,0,0
0758006620070830,15,66,76426,1,2,0,1,0,0,0,0
0758006620070830,16,66,76426,1,3,0,0,0,0,0,0
0758006620070830,18,66,84430,1,5,1,0,0,0,0,0
0758006620070830,22,758,1007381,1,1,0,0,0,0,0,0
0758006620070830,25,66,76426,1,-1,0,0,0,0,0,0
0758006620070830,30,758,1007381,1,4,0,0,0,0,0,0
0758006620070830,31,758,1007381,1,1,0,0,0,0,0,0
0758006620070830,34,66,1000364,1,50,0,0,0,1,0,0
0758006620070830,34,66,66574,0,0,0,1,0,0,0,0
0758006620070830,36,66,76426,1,6,0,0,0,0,0,0
0758006620070830,37,66,76426,1,0,0,0,0,0,0,0
0758006620070830,39,66,84430,1,8,0,1,0,0,0,0
0758006620070830,40,66,76426,1,1,1,0,0,0,0,0
0758006620070830,47,66,76426,1,54,1,1,0,0,0,0
0758006620070830,50,758,84005,1,1,0,0,0,0,0,0
0758006620070830,51,758,1007381,1,6,0,0,0,0,0,0
0758006620070830,54,66,76426,1,5,0,0,0,0,0,0
0758006620070830,56,66,76426,1,3,0,0,0,0,0,0
0758006620070830,59,66,76426,1,6,0,0,0,0,0,0
0758006620070830,63,66,76426,1,6,0,0,0,0,0,0
0758006620070830,65,66,1000364,1,3,0,0,0,0,0,0
0758006620070830,66,66,1008279,1,10,1,1,0,0,0,0
0758006620070830,69,758,1007381,1,8,0,0,0,0,0,0
0758006620070830,70,758,1007381,1,-1,0,0,0,0,0,0
0758006620070830,73,66,76426,1,9,0,0,0,0,0,0
0758006620070830,74,66,76426,1,5,1,1,0,0,0,0
0758006620070830,78,758,1007381,1,1,0,0,0,0,0,0
0758006620070830,81,758,1014432,1,-3,0,0,0,1,1,0
0758006620070830,82,66,76426,1,7,0,0,0,0,0,0
0758006620070830,84,66,1000364,1,12,0,1,0,0,0,0
0758006620070830,85,66,1000364,1,7,1,0,0,0,0,0
0758006620070830,89,758,1007381,1,1,0,0,0,0,0,0
0758006620070830,92,66,1000364,1,1,0,0,0,0,0,0
0758006620070830,93,66,1008279,1,2,0,0,0,0,0,0
0758006620070830,94,66,1008279,1,4,0,0,0,0,0,0
0758006620070830,97,66,1000364,1,-1,0,0,0,0,0,0
0758006620070830,98,758,1007381,1,1,0,0,0,0,0,0
0758006620070830,100,758,1007381,1,4,0,1,0,0,0,0
0758006620070830,101,758,1007381,1,27,0,0,0,1,1,0
0758006620070830,102,66,66574,1,-2,0,0,0,0,0,0
0758006620070830,108,66,1000364,1,25,0,1,0,0,0,0
0758006620070830,112,66,1008279,1,11,0,1,0,0,0,0
0758006620070830,113,66,1000364,1,6,0,0,0,0,0,0
0758006620070830,114,66,1000364,1,3,1,0,0,0,0,0
0758006620070830,117,758,1007381,1,3,0,0,0,0,0,0
0758006620070830,121,66,1000364,1,-1,0,0,0,0,0,0
0758006620070830,122,66,76423,1,-2,0,0,1,0,0,0
0758006620070830,123,66,76423,1,-6,0,0,1,0,0,0
0758006620070830,126,758,76013,1,1,0,0,0,0,0,0
0758006620070830,129,758,1007381,1,2,0,0,0,0,0,0
0758006620070830,135,66,1000365,1,5,0,0,0,0,0,0
0758006620070830,136,66,1008283,1,9,0,1,0,0,0,0
0758006620070830,138,66,1000365,1,6,0,0,0,0,0,0
0758006620070830,141,758,1007381,1,7,0,0,0,0,0,0
0758006620070830,142,758,1007381,1,4,0,1,0,0,0,0
0758006620070830,143,758,1007381,1,3,0,0,0,0,0,0
0758006620070830,144,758,1007381,1,1,0,0,0,0,0,0
0758006620070830,147,66,1008279,1,4,0,0,0,0,0,0
0758006620070830,148,66,1008279,1,8,0,1,0,0,0,0
0758006620070830,156,758,1007381,1,3,0,0,0,0,0,0
0758006620070830,161,66,84449,1,11,0,1,0,0,0,0
0758006620070830,162,66,1000365,1,4,0,0,0,0,0,0
0758006620070830,164,66,1000365,1,9,0,1,0,0,0,0
0758006620070830,165,66,84449,1,5,0,0,0,0,0,0
0758006620070830,166,66,1008279,1,4,0,0,0,0,0,0
0758006620070830,167,66,84427,1,3,0,1,0,0,0,0
0758006620070830,168,66,1008279,1,-1,0,0,0,0,0,0
0758006620070830,171,66,1008294,1,-2,0,0,1,0,0,0
0758006620070830,175,758,1014444,1,4,0,0,0,0,0,0
0758006620070830,178,66,1000365,1,11,0,1,0,0,0,0
