"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Blocked","Fair Catch","Touchback","Downed","Out Of Bounds"
0497004720090903,6,47,1015507,1,32,0,1,0,0,0
0497004720090903,24,47,1015507,1,37,0,0,0,0,1
0497004720090903,62,47,1015507,1,44,0,1,0,0,0
0497004720090903,91,47,1015507,1,53,0,0,1,0,0
0497004720090903,119,497,1025309,1,51,0,0,0,0,0
0497004720090903,123,47,1015507,1,63,0,0,0,1,0
0497004720090903,127,497,1025309,1,49,0,0,0,0,0
0497004720090903,131,47,1015507,1,47,0,1,0,0,0
0497004720090903,136,497,1025309,1,41,0,1,0,0,0
0497004720090903,142,47,1015507,1,33,0,0,0,0,1
0529006620090903,5,529,1025660,1,48,0,0,0,0,1
0529006620090903,28,529,1025660,1,43,0,0,0,0,0
0529006620090903,44,529,1025660,1,20,0,0,0,0,1
0529006620090903,62,529,1025660,1,45,0,0,0,1,0
0529006620090903,68,66,1008280,1,57,0,0,0,0,1
0529006620090903,86,529,1025660,1,53,0,1,0,0,0
0529006620090903,103,529,1025660,1,44,0,1,0,0,0
0529006620090903,107,66,1008280,1,37,0,0,0,1,0
0529006620090903,145,66,1008280,1,37,0,0,0,0,0
0529006620090903,149,529,1025660,1,54,0,0,0,0,0
0716007120090903,17,71,1008336,1,41,0,0,0,0,0
0716007120090903,26,716,1011473,1,39,0,0,0,0,0
0716007120090903,40,716,1011473,1,38,0,0,0,0,1
0716007120090903,47,71,1008336,1,27,0,1,0,0,0
0716007120090903,94,71,1008336,1,29,0,0,0,0,1
0716007120090903,100,716,1011473,1,41,0,1,0,0,0
0716007120090903,129,71,1008336,1,44,0,1,0,0,0
0716007120090903,148,716,1011473,1,34,0,0,0,0,0
0716007120090903,159,716,1011473,1,38,0,1,0,0,0
0716007120090903,164,71,1008336,1,47,0,0,0,0,0
0202030620090903,35,202,1012769,1,39,0,1,0,0,0
0202030620090903,63,202,1012769,1,44,0,0,1,0,0
0202030620090903,76,202,1012769,1,46,0,0,0,1,0
0202030620090903,81,306,1009249,1,42,0,0,0,0,0
0202030620090903,97,202,1012769,1,29,0,0,0,1,0
0202030620090903,114,306,1009249,1,39,0,0,0,0,0
0202030620090903,118,202,1012769,1,48,0,0,0,0,0
0202030620090903,123,306,1009249,1,42,0,0,0,1,0
0202030620090903,145,306,1009249,1,29,0,0,0,1,0
0202030620090903,150,202,1012769,1,37,0,0,0,0,0
0202030620090903,163,306,1009249,1,47,0,0,1,0,0
0493031120090903,16,493,1013587,1,45,0,0,0,0,0
0493031120090903,20,311,1001488,1,46,0,0,0,1,0
0493031120090903,26,493,1013587,1,37,0,0,0,0,0
0493031120090903,30,311,1001488,1,45,0,0,0,0,0
0493031120090903,51,493,1013587,1,56,0,0,0,1,0
0493031120090903,55,311,1001488,1,50,0,1,0,0,0
0493031120090903,62,493,1013587,1,37,0,1,0,0,0
0493031120090903,137,493,1013587,1,39,0,1,0,0,0
0493031120090903,141,311,1001488,1,56,0,0,1,0,0
0493031120090903,151,493,1013587,1,43,0,0,0,0,0
0493031120090903,165,493,1013587,1,36,0,1,0,0,0
0493031120090903,176,493,1013587,1,39,0,1,0,0,0
0149033120090903,5,149,1019965,1,45,0,0,0,1,0
0149033120090903,11,331,1016731,1,53,0,1,0,0,0
0149033120090903,21,149,1019965,1,37,0,0,0,0,0
0149033120090903,40,331,1016731,1,29,0,1,0,0,0
0149033120090903,48,149,1019965,1,21,0,0,0,1,0
0149033120090903,52,331,1016731,1,36,0,1,0,0,0
0149033120090903,56,149,1019965,1,30,0,0,0,1,0
0149033120090903,62,331,1016731,1,34,0,0,0,1,0
0149033120090903,68,149,1019965,1,38,0,0,0,0,0
0149033120090903,109,331,1016731,1,50,0,0,0,1,0
0149033120090903,113,149,1019965,1,33,0,0,0,0,0
0149033120090903,121,149,1019965,1,38,0,0,0,0,0
0149033120090903,126,331,1016731,1,40,0,1,0,0,0
0149033120090903,141,331,1016731,1,36,0,1,0,0,0
0149033120090903,146,149,1019965,1,35,0,0,0,0,0
0149033120090903,171,331,1016731,1,40,0,0,1,0,0
0648049020090903,8,648,1003303,1,55,0,0,0,0,0
0648049020090903,25,490,67051,1,0,1,0,0,0,0
0648049020090903,31,648,1003303,1,39,0,0,1,0,0
0648049020090903,35,490,1010286,1,37,0,0,0,0,1
0648049020090903,44,648,1003303,1,52,0,0,0,1,0
0648049020090903,50,490,1010286,1,52,0,0,0,0,0
0648049020090903,66,490,1010286,1,49,0,0,0,1,0
0648049020090903,70,648,1003303,1,35,0,1,0,0,0
0648049020090903,85,490,1010286,1,43,0,0,0,0,0
0648049020090903,103,490,1010286,1,33,0,1,0,0,0
0648049020090903,120,648,1003303,1,40,0,1,0,0,0
0648049020090903,134,490,1010286,1,22,0,1,0,0,0
0648049020090903,140,648,1003303,1,29,0,0,0,0,0
0739069020090903,7,739,1014409,1,41,0,0,0,0,0
0739069020090903,23,739,1014409,1,19,0,0,0,0,1
0739069020090903,29,690,1003572,1,41,0,0,0,1,0
0739069020090903,34,739,1014409,1,39,0,0,0,0,0
0739069020090903,46,739,1014409,1,43,0,0,0,0,1
0739069020090903,51,690,1011174,1,39,0,0,0,0,0
0739069020090903,99,739,1014409,1,43,0,0,0,0,0
0731073220090903,28,731,1011743,1,48,0,0,0,0,0
0731073220090903,56,731,1011743,1,36,0,0,0,0,0
0731073220090903,72,731,66683,1,0,1,0,0,0,0
0731073220090903,88,731,1011743,1,47,0,0,0,0,0
0731073220090903,106,732,1019108,1,48,0,0,1,0,0
0731073220090903,111,731,1011743,1,36,0,0,0,0,0
0731073220090903,130,731,1011743,1,49,0,1,0,0,0
0731073220090903,140,731,1011743,1,54,0,0,1,0,0
0731073220090903,145,732,1019108,1,47,0,1,0,0,0
0731073220090903,159,732,1019108,1,48,0,1,0,0,0
0731073220090903,180,732,1019108,1,44,0,1,0,0,0
1004027720090904,15,277,1024064,1,41,0,1,0,0,0
1004027720090904,36,1004,1022486,1,39,0,0,0,0,0
1004027720090904,40,277,1024064,1,29,0,0,0,0,0
1004027720090904,81,1004,1022486,1,44,0,0,0,1,0
1004027720090904,89,1004,1022486,1,50,0,0,0,0,0
1004027720090904,107,1004,1022486,1,38,0,0,0,0,0
1004027720090904,122,1004,1022486,1,38,0,0,0,0,0
1004027720090904,126,277,1024064,1,36,0,0,0,0,0
1004027720090904,154,1004,1022486,1,47,0,0,0,0,0
0719071820090904,6,718,1003921,1,39,0,0,0,0,0
0719071820090904,24,718,1003921,1,37,0,0,0,0,0
0719071820090904,52,719,1011541,1,47,0,0,0,1,0
0719071820090904,67,718,1003921,1,26,0,0,0,1,0
0719071820090904,112,719,1011541,1,47,0,0,0,0,0
0719071820090904,135,718,1003921,1,41,0,0,0,0,0
0719071820090904,155,719,1011336,1,24,0,0,0,1,0
0574000920090905,6,9,66544,1,17,1,0,0,0,1
0574000920090905,48,574,1018056,1,51,0,0,1,0,0
0574000920090905,82,9,1007982,1,40,0,0,1,0,0
0574000920090905,87,574,1018056,1,38,0,0,0,0,0
0574000920090905,124,574,1018056,1,40,0,0,0,0,0
0574000920090905,151,574,1018056,1,45,0,0,0,1,0
0574000920090905,174,9,1007982,1,39,0,0,0,1,0
0294002820090905,19,294,78880,1,51,0,0,0,0,1
0294002820090905,23,28,1015326,1,35,0,1,0,0,0
0294002820090905,49,294,78880,1,51,0,0,0,0,0
0294002820090905,56,28,1015326,1,34,0,1,0,0,0
0294002820090905,60,294,78880,1,41,0,0,0,0,0
0294002820090905,84,294,66956,1,0,1,0,0,0,0
0294002820090905,93,294,78880,1,45,0,0,0,0,1
0294002820090905,143,294,78880,1,38,0,0,0,0,0
0129002920090905,12,129,1000710,1,33,0,0,0,1,0
0129002920090905,25,129,1000710,1,47,0,1,0,0,0
0129002920090905,35,29,1000164,1,42,0,0,0,0,0
0129002920090905,44,129,1000710,1,40,0,0,0,1,0
0129002920090905,48,29,1000164,1,55,0,0,1,0,0
0129002920090905,52,129,1000710,1,34,0,0,0,0,1
0129002920090905,68,129,1000710,1,41,0,1,0,0,0
0129002920090905,76,29,1000164,1,26,0,0,0,0,1
0129002920090905,97,129,1000710,1,37,0,1,0,0,0
0129002920090905,109,129,79972,1,35,0,0,0,1,0
0129002920090905,148,129,1000710,1,39,0,0,0,1,0
0432003020090905,6,432,1027949,1,53,0,0,0,0,0
0432003020090905,20,432,1027949,1,50,0,0,0,0,0
0432003020090905,34,432,1027949,1,45,0,0,0,0,0
0432003020090905,53,432,1027949,1,19,0,0,0,0,1
0432003020090905,62,30,1022633,1,14,0,0,0,0,1
0432003020090905,74,432,1027924,1,0,1,0,0,0,0
0432003020090905,87,432,1027949,1,36,0,1,0,0,0
0432003020090905,100,432,1027949,1,40,0,0,0,0,0
0432003020090905,115,432,1027949,1,54,0,0,0,1,0
0432003020090905,135,432,1027949,1,27,0,0,0,0,0
0432003020090905,140,432,1027949,1,37,0,0,1,0,0
0432003020090905,149,30,1022633,1,27,0,0,0,0,1
0432003020090905,153,432,1027949,1,44,0,1,0,0,0
0669003120090905,41,669,1021795,1,43,0,0,0,0,0
0669003120090905,112,669,1021795,1,27,0,0,0,0,1
0669003120090905,126,669,1021795,1,40,0,0,0,1,0
0669003120090905,131,31,1023059,1,36,0,0,0,0,0
0669003120090905,136,669,1021795,1,46,0,0,0,0,0
0669003120090905,155,669,1021795,1,52,0,0,0,0,0
0366003720090905,53,366,1016825,1,32,0,0,0,0,0
0366003720090905,60,37,1015499,1,47,0,0,0,1,0
0366003720090905,97,366,1016825,1,49,0,0,0,1,0
0366003720090905,115,366,1016825,1,47,0,0,0,0,0
0366003720090905,123,37,1015499,1,35,0,1,0,0,0
0366003720090905,127,366,1016825,1,33,0,0,0,1,0
0366003720090905,163,366,1016825,1,29,0,0,0,1,0
0366003720090905,187,366,1016825,1,40,0,0,0,1,0
0500006720090905,5,500,1006345,1,14,0,0,0,1,0
0500006720090905,12,500,1006345,1,45,0,0,0,0,0
0500006720090905,23,500,1006345,1,31,0,0,0,1,0
0500006720090905,41,500,1006345,1,31,0,1,0,0,0
0500006720090905,49,67,1015612,1,47,0,0,0,0,0
0500006720090905,53,500,1006345,1,45,0,0,0,0,0
0500006720090905,61,500,1006345,1,7,0,0,0,1,0
0500006720090905,78,500,1006345,1,50,0,0,0,0,0
0500006720090905,92,67,1015612,1,49,0,0,0,1,0
0500006720090905,112,500,1006345,1,44,0,0,0,0,0
0500006720090905,116,67,1015612,1,50,0,0,0,0,0
0500006720090905,120,500,1006345,1,50,0,0,0,1,0
0500006720090905,124,67,1015612,1,50,0,0,0,0,0
0500006720090905,128,500,1006345,1,29,0,0,0,0,1
0500006720090905,133,67,1015612,1,51,0,0,0,0,0
0500006720090905,139,500,1006345,1,27,0,0,0,1,0
0500006720090905,150,500,1006345,1,42,0,0,0,1,0
0108009620090905,23,108,1027418,1,41,0,0,1,0,0
0108009620090905,53,108,1027418,1,36,0,0,0,0,0
0108009620090905,72,108,1027418,1,37,0,0,0,1,0
0108009620090905,102,108,1027418,1,42,0,0,0,0,0
0108009620090905,134,108,66593,1,0,1,0,0,0,0
0108009620090905,149,96,1000560,1,43,0,0,0,1,0
0108009620090905,153,108,1027418,1,41,0,0,0,0,0
0108009620090905,163,108,1027418,1,38,0,0,0,0,1
0392010720090905,6,392,1009699,1,38,0,1,0,0,0
0392010720090905,10,107,1008478,1,46,0,0,0,0,0
0392010720090905,16,392,1009699,1,33,0,0,0,1,0
0392010720090905,40,107,1008478,1,50,0,0,0,0,0
0392010720090905,92,392,1009699,1,33,0,1,0,0,0
0392010720090905,140,107,1008478,1,35,0,0,0,0,1
0392010720090905,147,392,1009699,1,36,0,1,0,0,0
0392010720090905,162,392,1009699,1,35,0,1,0,0,0
0392010720090905,169,107,1008482,1,48,0,0,0,0,0
0392010720090905,173,392,1009699,1,38,0,1,0,0,0
0626011020090905,46,626,1018097,1,49,0,1,0,0,0
0626011020090905,55,110,1015819,1,35,0,1,0,0,0
0626011020090905,69,626,1018097,1,51,0,0,0,0,0
0626011020090905,77,626,1018097,1,43,0,1,0,0,0
0626011020090905,95,626,1018097,1,46,0,0,1,0,0
0626011020090905,104,110,1015819,1,36,0,0,0,1,0
0626011020090905,110,626,1018097,1,37,0,0,0,0,0
0626011020090905,115,110,1015819,1,40,0,1,0,0,0
0626011020090905,119,626,1018097,1,40,0,0,0,0,0
0626011020090905,129,626,1018097,1,46,0,0,0,0,0
0626011020090905,142,626,1018097,1,46,0,0,0,1,0
0626011020090905,146,110,1015819,1,38,0,0,0,0,0
0626011020090905,166,110,1015819,1,45,0,0,1,0,0
0625012820090905,8,625,1021385,1,37,0,0,0,0,0
0625012820090905,12,128,1008552,1,34,0,0,0,1,0
0625012820090905,17,625,1021385,1,43,0,0,0,1,0
0625012820090905,21,128,1008552,1,37,0,1,0,0,0
0625012820090905,27,625,1021385,1,16,0,0,0,0,1
0625012820090905,39,625,1021385,1,37,0,0,0,0,0
0625012820090905,56,128,1008552,1,44,0,1,0,0,0
0625012820090905,61,625,1021385,1,33,0,0,0,0,0
0625012820090905,66,128,1008552,1,44,0,1,0,0,0
0625012820090905,71,625,1021385,1,29,0,0,0,0,0
0625012820090905,136,625,1021385,1,34,0,0,0,0,0
0625012820090905,155,625,1021385,1,35,0,0,0,0,0
0625012820090905,162,128,1008552,1,37,0,1,0,0,0
0625012820090905,166,625,1021385,1,38,0,0,0,0,0
0419014720090905,11,147,1015973,1,51,0,1,0,0,0
0419014720090905,15,419,86301,1,28,0,0,0,0,1
0419014720090905,40,419,86301,1,41,0,0,0,0,0
0419014720090905,44,147,1015973,1,34,0,1,0,0,0
0419014720090905,50,419,86301,1,52,0,0,0,0,0
0419014720090905,71,419,86301,1,38,0,0,0,0,0
0419014720090905,81,419,86301,1,38,0,0,0,0,0
0419014720090905,90,419,86301,1,40,0,0,0,0,0
0419014720090905,143,419,86301,1,32,0,0,0,0,1
0419014720090905,147,147,1015973,1,44,0,1,0,0,0
0575019320090905,9,575,1006675,1,35,0,1,0,0,0
0575019320090905,19,193,66624,1,0,1,0,0,0,0
0575019320090905,28,193,1000897,1,42,0,1,0,0,0
0575019320090905,67,575,1006675,1,28,0,0,0,0,1
0575019320090905,71,193,1000897,1,36,0,0,0,0,0
0575019320090905,77,575,1006675,1,39,0,1,0,0,0
0575019320090905,83,193,1000897,1,26,0,0,0,0,0
0575019320090905,87,575,1006675,1,34,0,1,0,0,0
0575019320090905,105,575,1006675,1,34,0,0,0,1,0
0575019320090905,114,193,1000897,1,42,0,0,1,0,0
0575019320090905,118,575,1006675,1,52,0,0,0,0,0
0575019320090905,124,193,1000897,1,46,0,0,0,0,0
0027019620090905,13,27,1019752,1,27,0,0,0,0,1
0027019620090905,23,27,1019752,1,44,0,1,0,0,0
0027019620090905,39,27,1019752,1,25,0,0,0,1,0
0027019620090905,46,196,1008824,1,38,0,0,0,1,0
0027019620090905,50,27,1019752,1,48,0,0,0,0,0
0027019620090905,95,27,1019752,1,25,0,0,0,1,0
0027019620090905,112,196,1008824,1,42,0,0,0,1,0
0027019620090905,122,196,1008824,1,51,0,0,0,0,0
0027019620090905,140,196,1008824,1,46,0,0,0,0,0
0027019620090905,174,196,1008824,1,43,0,1,0,0,0
0725020420090905,5,204,78564,1,39,0,1,0,0,0
0725020420090905,29,725,1011629,1,35,0,0,1,0,0
0725020420090905,33,204,78564,1,44,0,0,0,0,0
0725020420090905,37,725,1011629,1,46,0,0,0,1,0
0725020420090905,47,204,78564,1,46,0,1,0,0,0
0725020420090905,53,725,1011629,1,48,0,0,0,1,0
0725020420090905,65,204,78564,1,44,0,0,0,0,0
0725020420090905,72,725,1011629,1,42,0,0,0,0,0
0725020420090905,85,725,1011629,1,38,0,0,0,0,0
0725020420090905,100,725,1011629,1,41,0,0,0,0,0
0725020420090905,104,204,78564,1,48,0,0,1,0,0
0725020420090905,111,725,1011629,1,38,0,0,0,0,0
0725020420090905,141,204,78564,1,60,0,0,1,0,0
0048023520090905,6,48,1019762,1,34,0,0,0,0,0
0048023520090905,21,48,1019762,1,29,0,0,0,1,0
0048023520090905,27,235,1008997,1,41,0,1,0,0,0
0048023520090905,36,48,1019762,1,35,0,0,0,0,0
0048023520090905,46,48,1019762,1,46,0,0,0,0,0
0048023520090905,57,48,1019762,1,44,0,0,0,0,0
0048023520090905,94,48,1019762,1,48,0,0,0,0,1
0048023520090905,99,235,1008997,1,39,0,0,0,1,0
0048023520090905,120,48,1012227,1,31,0,0,0,1,0
0048023520090905,138,48,1019762,1,41,0,0,0,0,0
0048023520090905,154,48,1019762,1,25,0,0,0,1,0
0315025520090905,14,315,1027758,1,50,0,0,0,1,0
0315025520090905,18,255,1009042,1,46,0,0,0,1,0
0315025520090905,25,315,1027758,1,33,0,0,0,0,1
0315025520090905,72,315,1027758,1,37,0,0,0,0,0
0315025520090905,87,315,1027758,1,40,0,0,0,0,0
0315025520090905,96,315,1027758,1,31,0,1,0,0,0
0315025520090905,100,255,1009042,1,56,0,0,0,1,0
0315025520090905,107,315,1027758,1,35,0,0,0,0,0
0315025520090905,148,315,1027758,1,23,0,0,0,0,1
0508028820090905,6,508,1021183,1,43,0,0,0,1,0
