"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0497004720090903,16,47,1023150,1,13,0,0,0,0,0
0497004720090903,83,47,1023150,1,14,0,0,0,0,0
0497004720090903,93,497,1017575,1,13,0,0,0,0,0
0497004720090903,115,497,1017554,1,22,0,0,0,0,0
0497004720090903,148,497,1017554,1,25,0,0,0,0,0
0497004720090903,155,47,1015529,1,21,0,0,0,0,0
0497004720090903,164,47,1023156,1,19,0,0,0,0,0
0529006620090903,1,529,79042,1,33,0,0,0,0,0
0529006620090903,58,529,79042,1,16,0,1,0,0,0
0529006620090903,70,66,1008283,1,26,0,0,0,0,0
0529006620090903,81,529,1010644,1,17,0,0,0,0,0
0529006620090903,88,66,1008283,1,32,0,0,0,0,0
0529006620090903,99,529,1017930,1,29,0,0,0,0,0
0529006620090903,118,66,1008272,1,33,0,0,0,0,0
0716007120090903,10,71,1000432,1,17,0,0,0,0,0
0716007120090903,60,71,1000432,1,17,0,0,0,0,0
0716007120090903,75,716,1011498,1,47,0,0,0,0,0
0716007120090903,86,71,1000432,1,27,0,0,0,0,0
0716007120090903,117,716,1011478,1,20,0,0,0,0,0
0716007120090903,144,716,1011478,1,2,0,0,0,0,0
0716007120090903,155,716,1011478,1,7,0,0,0,0,0
0716007120090903,173,716,1011498,1,19,0,0,0,0,0
0202030620090903,1,306,1016575,1,32,0,0,0,0,0
0202030620090903,13,306,1001440,1,29,0,0,0,0,0
0202030620090903,23,202,1005144,1,22,0,0,0,0,0
0202030620090903,29,306,1009270,0,0,0,0,0,0,1
0202030620090903,53,202,1005144,1,17,0,0,0,0,0
0202030620090903,70,202,1012762,1,15,0,0,0,0,0
0202030620090903,86,306,81385,1,17,0,0,0,0,0
0202030620090903,88,202,1005144,1,19,0,0,0,0,0
0493031120090903,1,311,1017838,1,17,0,0,0,0,0
0493031120090903,12,493,1028092,1,14,0,0,0,0,0
0493031120090903,47,493,1028096,1,18,0,0,0,0,0
0493031120090903,73,311,1017838,1,60,0,0,0,0,0
0493031120090903,81,493,1028092,1,22,0,0,0,0,0
0493031120090903,91,311,1017838,1,34,0,0,0,0,0
0493031120090903,98,493,1028096,1,9,0,0,0,0,0
0493031120090903,113,493,1028096,1,16,0,0,0,0,0
0493031120090903,125,311,1009287,1,9,0,0,0,0,0
0493031120090903,133,493,1028092,1,4,0,0,0,0,0
0493031120090903,157,493,1028096,1,22,0,0,0,0,0
0149033120090903,32,331,82976,1,17,0,0,0,0,0
0149033120090903,117,149,1020002,1,12,0,0,0,0,0
0149033120090903,151,149,1020002,1,9,0,0,0,0,0
0149033120090903,176,331,82990,1,16,0,0,0,0,0
0648049020090903,1,648,1010915,1,24,0,0,0,0,0
0648049020090903,15,490,1017539,1,25,0,0,0,0,0
0648049020090903,78,490,1017539,1,14,0,0,0,0,0
0648049020090903,114,648,1010915,1,15,0,0,0,0,0
0739069020090903,1,739,1028672,1,22,0,0,0,0,0
0739069020090903,65,739,1028672,1,53,0,0,0,0,0
0739069020090903,76,739,1028672,1,22,0,0,0,0,0
0739069020090903,83,690,1018463,1,18,0,0,0,0,0
0739069020090903,87,690,1018463,1,19,0,0,0,0,0
