"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0497004720090903,6,497,1017561,0,0,0,0,0,0,1
0497004720090903,62,497,1017561,0,0,0,0,0,0,1
0497004720090903,119,47,1023150,1,5,0,0,0,0,0
0497004720090903,127,47,1023150,1,4,0,0,0,0,0
0497004720090903,131,497,1017561,0,0,0,0,0,0,1
0497004720090903,136,47,1023150,0,0,0,0,0,0,1
0529006620090903,28,66,1000363,1,9,0,0,0,0,0
0529006620090903,86,66,1000363,0,0,0,0,0,0,1
0529006620090903,103,66,1000363,0,0,0,0,0,0,1
0529006620090903,145,529,79042,1,9,0,0,0,0,0
0529006620090903,149,66,1000363,1,10,0,0,0,0,0
0716007120090903,17,716,1003867,1,0,0,0,0,0,0
0716007120090903,26,71,1008339,1,-1,0,0,0,0,0
0716007120090903,47,716,1003867,0,0,0,0,0,0,1
0716007120090903,100,71,1008339,0,0,0,0,0,0,1
0716007120090903,129,716,1003867,0,0,0,0,0,0,1
0716007120090903,148,71,1008339,1,5,0,0,0,0,0
0716007120090903,159,71,1008339,0,0,0,0,0,0,1
0716007120090903,164,716,1003867,1,5,0,0,0,0,0
0202030620090903,35,306,1016575,0,0,0,0,0,0,1
0202030620090903,81,202,1012762,1,40,0,0,0,0,0
0202030620090903,114,202,1005144,1,-3,0,0,0,0,0
0202030620090903,118,306,1001436,1,-1,0,0,0,0,0
0202030620090903,150,306,1001436,1,0,0,0,0,0,0
0493031120090903,16,311,1024241,1,7,0,0,0,0,0
0493031120090903,26,311,1024241,1,3,0,0,0,0,0
0493031120090903,30,493,1013592,1,-3,0,0,0,0,0
0493031120090903,55,493,1013592,0,0,0,0,0,0,1
0493031120090903,62,311,1024241,0,0,0,0,0,0,1
0493031120090903,137,311,1024241,0,0,0,0,0,0,1
0493031120090903,151,311,1024241,1,8,0,0,0,0,0
0493031120090903,165,311,1024241,0,0,0,0,0,0,1
0493031120090903,176,311,1024241,0,0,0,0,0,0,1
0149033120090903,11,149,1022753,0,0,0,0,0,0,1
0149033120090903,21,331,82976,1,1,0,0,0,0,0
0149033120090903,40,149,1022753,0,0,0,0,0,0,1
0149033120090903,52,149,1022753,0,0,0,0,0,0,1
0149033120090903,68,331,82976,1,8,0,0,0,0,0
0149033120090903,113,331,82976,1,33,0,0,0,0,0
0149033120090903,121,331,82976,1,8,0,0,0,0,0
0149033120090903,126,149,1028899,0,0,0,0,0,0,1
0149033120090903,141,149,1028899,0,0,0,0,0,0,1
0149033120090903,146,331,82976,1,27,0,0,0,0,0
0648049020090903,8,490,1017539,1,11,0,0,0,0,0
0648049020090903,25,648,1018187,1,12,0,0,0,0,0
0648049020090903,50,648,1018168,1,1,0,0,0,0,0
0648049020090903,70,490,1025261,0,0,0,0,0,0,1
0648049020090903,85,648,1018168,1,6,0,0,0,0,0
0648049020090903,103,648,1018168,0,0,0,0,0,0,1
0648049020090903,120,490,1017539,0,0,0,0,0,0,1
0648049020090903,134,648,1010915,0,0,0,0,0,0,1
0648049020090903,140,490,1025261,1,31,0,0,0,0,0
