"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0501002820060831,62,501,1006379,1,0,0,0,0,0,0
0501002820060831,71,501,1006379,1,12,0,0,0,0,0
0501002820060831,98,501,1006379,0,0,0,0,0,0,1
0501002820060831,111,28,43895,1,14,0,0,0,0,0
0501002820060831,128,28,43895,1,12,0,0,0,0,0
0501002820060831,139,28,43895,1,12,0,0,0,0,0
0204004720060831,22,204,64682,1,15,0,0,0,0,0
0204004720060831,26,47,84299,0,0,0,0,0,0,1
0204004720060831,102,204,64682,1,3,0,0,0,0,0
0204004720060831,141,204,64682,1,13,0,0,0,0,0
0204004720060831,174,204,64682,1,3,0,0,0,0,0
0102006620060831,6,66,61193,1,7,0,0,0,0,0
0102006620060831,18,66,45845,1,17,0,0,0,0,0
0102006620060831,59,102,1004946,1,0,0,0,0,0,0
0102006620060831,78,66,45845,1,11,0,0,0,0,0
0102006620060831,93,66,45845,1,15,0,0,0,0,0
0102006620060831,97,102,61486,0,0,0,0,0,0,1
0102006620060831,101,66,45845,1,20,0,0,0,0,0
0102006620060831,120,66,84448,1,0,0,0,0,0,0
0102006620060831,133,102,76580,1,11,0,0,0,0,0
0690008620060831,15,86,78334,0,0,0,0,0,0,1
0690008620060831,36,690,84489,1,0,0,0,0,0,0
0690008620060831,101,690,71827,1,-4,0,0,0,0,0
0690008620060831,106,86,1000517,1,17,0,0,0,0,0
0690008620060831,115,86,1000517,1,10,0,0,0,0,0
0067012920060831,20,67,57749,0,0,0,0,0,0,1
0067012920060831,49,129,57716,1,8,0,0,0,0,0
0067012920060831,89,67,57749,1,2,0,0,0,0,0
0067012920060831,106,67,57749,0,0,0,0,0,0,1
0067012920060831,112,129,57716,1,7,0,0,0,0,0
0067012920060831,117,67,57749,1,-1,0,1,1,0,0
0067012920060831,170,129,57716,0,0,0,0,0,0,1
0572016420060831,23,164,70642,1,35,0,0,0,0,0
0572016420060831,55,164,70642,1,14,0,0,0,0,0
0572016420060831,87,164,70642,0,0,0,0,0,0,1
0572016420060831,93,572,1006556,1,9,0,0,0,0,0
0572016420060831,112,572,1006562,0,0,0,0,0,0,1
0572016420060831,117,164,70642,0,0,0,0,0,0,1
0572016420060831,157,164,70637,0,0,0,0,0,0,1
0709031120060831,87,311,44058,1,39,0,0,0,0,0
0709031120060831,154,709,59305,0,0,0,0,0,0,1
0709031120060831,158,311,72292,0,0,0,0,0,0,1
0428033120060831,9,428,84609,1,11,0,0,0,0,0
0428033120060831,21,428,84609,0,0,0,0,0,0,1
0509041420060831,29,509,50141,1,2,0,0,0,0,0
0509041420060831,73,509,50139,1,23,1,0,0,0,0
0509041420060831,120,509,50141,1,3,0,0,0,0,0
0231041920060831,25,231,1001071,0,0,0,0,0,0,1
0231041920060831,38,231,64602,1,2,0,1,0,0,0
0231041920060831,49,419,77101,1,1,0,0,0,0,0
0231041920060831,56,231,64602,0,0,0,0,0,0,1
0231041920060831,63,419,77101,1,5,0,0,0,0,0
0231041920060831,83,231,1001071,1,-7,0,0,0,0,0
0231041920060831,88,419,77101,1,0,0,0,0,0,0
0231041920060831,96,231,1001071,0,0,0,0,0,0,1
0231041920060831,114,231,1001071,0,0,0,0,0,0,1
0231041920060831,123,231,1001071,0,0,0,0,0,0,1
0231041920060831,152,231,64602,1,0,0,0,0,0,0
0648043020060831,14,430,58487,0,0,0,0,0,0,1
0648043020060831,19,648,84526,1,5,0,0,0,0,0
0648043020060831,30,430,58487,1,1,0,0,0,0,0
0648043020060831,34,648,84526,1,3,0,0,0,0,0
0648043020060831,47,648,84526,0,0,0,0,0,0,1
0648043020060831,51,430,58487,1,4,0,0,0,0,0
0648043020060831,55,648,84526,0,0,0,0,0,0,1
0648043020060831,102,648,84526,0,0,0,0,0,0,1
0648043020060831,135,648,84526,1,8,0,0,0,0,0
0655047220060831,79,472,83267,1,14,0,0,0,0,0
0655047220060831,110,472,83267,0,0,0,0,0,0,1
0655047220060831,118,655,85881,0,0,0,0,0,0,1
0017049820060831,46,498,79148,1,-1,0,1,0,0,0
0017049820060831,70,498,79148,1,15,0,0,0,0,0
0017049820060831,80,498,79148,1,2,0,0,0,0,0
0017049820060831,105,498,79148,0,0,0,0,0,0,1
0017049820060831,114,498,57687,1,9,0,1,0,0,0
0207052820060831,12,528,72661,1,32,0,0,0,0,0
0207052820060831,43,528,72661,0,0,0,0,0,0,1
0207052820060831,49,207,79999,0,0,0,0,0,0,1
0207052820060831,53,528,72661,1,51,1,0,0,0,0
0207052820060831,72,528,72661,0,0,0,0,0,0,1
0207052820060831,112,207,79999,0,0,0,0,0,0,1
0207052820060831,116,528,1002972,1,6,0,0,0,0,0
0207052820060831,163,528,1002972,0,0,0,0,0,0,1
0207052820060831,167,207,79999,1,60,1,0,0,0,0
0704062620060831,72,626,80682,1,2,0,0,0,0,0
0676071920060831,20,719,79374,1,16,0,0,0,0,0
0676071920060831,34,719,79374,1,10,0,0,0,0,0
0676071920060831,53,719,79374,0,0,0,0,0,0,1
0676071920060831,70,719,79374,1,24,0,0,0,0,0
0676071920060831,111,719,79374,1,6,0,0,0,0,0
0676071920060831,129,676,1007092,1,21,0,0,0,0,0
0676071920060831,156,719,79374,1,2,0,0,0,0,0
0466009620060901,15,96,43984,1,3,0,0,0,0,0
0466009620060901,33,96,43984,1,8,0,0,0,0,0
0466009620060901,42,96,43984,0,0,0,0,0,0,1
0466009620060901,69,466,87332,1,1,0,0,0,0,0
0466009620060901,110,466,87332,0,0,0,0,0,0,1
0466009620060901,148,96,43984,0,0,0,0,0,0,1
0466009620060901,152,466,87332,0,0,0,0,0,0,1
0277000820060902,48,8,73064,0,0,0,0,0,0,1
0277000820060902,102,277,1001243,0,0,0,0,0,0,1
0277000820060902,151,277,1001243,1,2,0,0,0,0,0
0077002920060902,18,77,79692,1,17,0,0,0,0,0
0077002920060902,26,77,79692,1,17,0,0,0,0,0
0077002920060902,76,77,79692,1,19,0,0,0,0,0
0077002920060902,148,77,79692,1,5,0,0,0,0,0
0725003020060902,6,725,85952,1,6,0,0,0,0,0
0725003020060902,29,30,72787,1,2,0,0,0,0,0
0725003020060902,48,725,85952,1,8,0,0,0,0,0
0725003020060902,52,30,72787,1,18,0,0,0,0,0
0725003020060902,100,725,85952,1,6,0,0,0,0,0
0725003020060902,104,30,72787,1,5,0,0,0,0,0
0725003020060902,110,725,85952,1,9,0,0,0,0,0
0725003020060902,125,725,85952,1,0,0,0,0,0,0
0725003020060902,131,30,81757,1,-5,0,1,1,0,0
0725003020060902,142,725,85952,1,10,0,0,0,0,0
0657003120060902,29,657,56631,0,0,0,0,0,0,1
0657003120060902,54,657,56631,0,0,0,0,0,0,1
0657003120060902,100,31,72814,0,0,0,0,0,0,1
0754003720060902,5,37,81776,1,8,0,0,0,0,0
0754003720060902,15,37,81776,1,2,0,0,0,0,0
0754003720060902,53,37,81776,1,2,0,0,0,0,0
0754003720060902,66,37,81776,1,4,0,0,0,0,0
0754003720060902,77,37,81776,0,0,0,0,0,0,1
0754003720060902,83,754,75934,1,8,0,0,0,0,0
0754003720060902,96,37,81776,0,0,0,0,0,0,1
0796007120060902,44,796,84087,1,12,1,0,0,0,0
0796007120060902,53,796,44428,1,10,0,0,0,0,0
0796007120060902,73,796,76195,1,33,0,0,0,0,0
0796007120060902,86,71,1000458,1,0,0,0,0,0,0
0796007120060902,149,796,44428,1,7,0,0,0,0,0
0732011020060902,52,732,57167,1,-2,0,0,0,0,0
0732011020060902,56,110,70362,0,0,0,0,0,0,1
0732011020060902,61,732,57167,0,0,0,0,0,0,1
0732011020060902,101,110,70362,1,6,0,0,0,0,0
0732011020060902,126,732,57167,0,0,0,0,0,0,1
0732011020060902,131,110,70362,1,3,0,1,0,0,0
0732011020060902,146,110,70362,0,0,0,0,0,0,1
0739012820060902,5,739,1007277,0,0,0,0,0,0,1
0739012820060902,63,128,84535,1,3,0,0,0,0,0
0739012820060902,108,739,1007279,1,5,0,0,0,0,0
0739012820060902,108,128,1000655,0,0,0,0,0,1,0
0739012820060902,149,128,84535,1,9,0,0,0,0,0
0202014020060902,6,202,76730,0,0,0,0,0,0,1
0202014020060902,26,140,70500,1,-6,0,0,0,0,0
0202014020060902,36,140,70500,1,12,0,0,0,0,0
0202014020060902,40,202,58323,0,0,0,0,0,0,1
0202014020060902,55,202,76720,0,0,0,0,0,0,1
0202014020060902,92,140,1000712,1,2,0,0,0,0,0
0202014020060902,97,202,76720,0,0,0,0,0,0,1
0202014020060902,147,202,76720,0,0,0,0,0,0,1
0202014020060902,171,140,1000712,0,0,0,0,0,0,1
0229014720060902,13,147,1000764,1,2,0,0,0,0,0
0229014720060902,45,147,1000752,1,16,0,0,0,0,0
0229014720060902,132,147,1000752,1,7,0,0,0,0,0
