"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0501002820060831,46,501,1006379,1,44,0,0,0,0,0
0501002820060831,86,501,1006379,1,32,0,0,0,0,0
0204004720060831,1,204,64682,1,17,0,0,0,0,0
0204004720060831,41,47,84303,1,22,0,0,0,0,0
0204004720060831,70,204,64682,1,20,0,0,0,0,0
0204004720060831,83,204,64682,1,18,0,0,0,0,0
0204004720060831,95,47,56050,1,7,0,0,0,0,0
0204004720060831,112,204,64682,1,18,0,0,0,0,0
0204004720060831,131,204,64682,1,22,0,0,0,0,0
0204004720060831,144,47,84303,1,26,0,0,0,0,0
0204004720060831,155,204,64682,1,15,0,0,0,0,0
0102006620060831,14,102,46198,1,13,0,0,0,0,0
0102006620060831,29,102,46198,1,9,0,0,0,0,0
0102006620060831,36,102,76580,1,14,0,0,0,0,0
0102006620060831,47,102,46198,1,29,0,0,0,0,0
0102006620060831,82,66,45847,0,0,0,0,0,0,1
0102006620060831,87,102,46198,1,36,0,0,0,0,0
0102006620060831,109,102,46198,1,6,0,0,0,0,0
0102006620060831,156,102,46198,1,19,0,0,0,0,0
0690008620060831,1,86,78334,1,24,0,0,0,0,0
0690008620060831,72,690,1003583,1,20,0,0,0,0,0
0690008620060831,127,690,1003583,1,11,0,0,0,0,0
0690008620060831,141,86,78334,1,7,0,0,0,0,0
0690008620060831,141,86,78339,0,7,0,0,0,0,0
0067012920060831,45,67,57749,1,22,0,0,0,0,0
0067012920060831,73,129,57711,1,13,0,0,0,0,0
0067012920060831,84,129,57711,1,16,0,0,0,0,0
0067012920060831,97,67,57749,1,20,0,0,0,0,0
0067012920060831,126,67,57749,1,11,0,0,0,0,0
0067012920060831,143,129,57711,1,11,0,0,0,0,0
0067012920060831,157,129,46415,1,8,0,0,0,0,0
0067012920060831,166,67,57749,1,18,0,0,0,0,0
0067012920060831,185,67,57749,1,17,0,0,0,0,0
0572016420060831,1,572,1006568,1,0,0,0,0,0,0
0572016420060831,13,572,1006556,1,8,0,0,0,0,0
0572016420060831,31,572,1006562,1,16,0,0,0,0,0
0572016420060831,50,572,1006562,1,16,0,0,0,0,0
0572016420060831,66,572,1006562,1,21,0,0,0,0,0
0572016420060831,77,164,70615,1,11,0,0,0,0,0
0572016420060831,81,572,1006596,1,12,0,0,0,0,0
0572016420060831,94,572,1006562,1,20,0,0,0,0,0
0572016420060831,131,572,1006562,1,37,0,0,0,0,0
0572016420060831,150,572,1006562,1,22,0,0,0,0,0
0572016420060831,167,572,1006562,1,9,0,0,0,0,0
0709031120060831,1,311,44084,1,14,0,0,0,0,0
0709031120060831,23,709,75231,1,38,0,0,0,0,0
0709031120060831,60,311,1001499,1,14,0,0,0,0,0
0709031120060831,76,709,75231,1,21,0,0,0,0,0
0709031120060831,99,709,59305,1,18,0,0,0,0,0
0709031120060831,113,311,1001499,1,21,0,0,0,0,0
0709031120060831,125,709,75231,1,22,0,0,0,0,0
0709031120060831,150,311,57446,1,-1,0,0,0,0,0
0428033120060831,17,331,83003,1,18,0,0,0,0,0
0428033120060831,31,331,83003,1,17,0,0,0,0,0
0428033120060831,55,331,83003,1,24,0,0,0,0,0
0428033120060831,75,428,87018,0,0,0,0,0,0,1
0428033120060831,97,331,83003,1,16,0,0,0,0,0
0428033120060831,111,331,83003,1,7,0,0,0,0,0
0428033120060831,127,331,83003,1,16,0,0,0,0,0
0509041420060831,1,509,1002725,1,16,0,0,0,0,0
0509041420060831,69,414,82577,1,15,0,0,0,0,0
0509041420060831,75,414,82577,1,17,0,0,0,0,0
0509041420060831,89,509,1002725,1,20,0,0,0,0,0
0509041420060831,98,414,82577,1,21,0,0,0,0,0
0231041920060831,1,231,1001071,1,19,0,0,0,0,0
