"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","1st Down","Sack","Fumble","Fumble Lost","Safety"
0128000520120830,2,128,1015842,1,6,0,0,0,0,0,0
0128000520120830,3,128,1015842,1,5,0,1,0,0,0,0
0128000520120830,5,128,1015842,1,43,0,1,0,0,0,0
0128000520120830,6,128,1015842,1,4,0,0,0,0,0,0
0128000520120830,7,128,1015842,1,6,0,1,0,0,0,0
0128000520120830,8,128,1015842,1,4,0,0,0,0,0,0
0128000520120830,19,128,1032645,1,3,0,0,0,0,0,0
0128000520120830,20,128,1032645,1,4,0,0,0,0,0,0
0128000520120830,21,128,1032645,1,-2,0,0,0,0,0,0
0128000520120830,26,5,1030822,1,4,0,0,0,0,0,0
0128000520120830,27,5,1030822,1,2,0,0,0,0,0,0
0128000520120830,28,5,1030822,1,2,0,1,0,0,0,0
0128000520120830,30,5,1021852,1,-6,0,0,1,0,0,0
0128000520120830,34,128,1015842,1,1,0,0,0,0,0,0
0128000520120830,37,128,1015842,1,12,0,1,0,0,0,0
0128000520120830,38,128,1015842,1,1,0,0,0,0,0,0
0128000520120830,40,128,1015842,1,4,0,1,0,0,0,0
0128000520120830,41,128,1015842,1,2,0,0,0,0,0,0
0128000520120830,42,128,1015842,1,2,1,0,0,0,0,0
0128000520120830,46,5,1030822,1,6,0,1,0,0,0,0
0128000520120830,50,5,1030822,1,1,0,0,0,0,0,0
0128000520120830,52,5,1021852,1,4,0,0,0,0,0,0
0128000520120830,54,128,1015842,1,19,0,1,0,0,0,0
0128000520120830,55,128,1015842,1,-1,0,0,0,0,0,0
0128000520120830,56,128,1031467,1,-7,0,0,1,0,0,0
0128000520120830,59,128,1032645,1,7,0,0,0,0,0,0
0128000520120830,60,128,1032645,1,2,1,0,0,0,0,0
0128000520120830,63,5,1046120,1,1,0,0,0,0,0,0
0128000520120830,65,5,1046126,1,4,0,1,0,0,0,0
0128000520120830,67,5,1046120,1,0,0,0,0,0,0,0
0128000520120830,70,128,1031467,1,9,0,0,0,0,0,0
0128000520120830,71,128,1031460,1,8,0,1,0,0,0,0
0128000520120830,74,128,1015844,1,0,0,0,0,0,0,0
0128000520120830,75,128,1015844,1,2,0,1,0,0,0,0
0128000520120830,79,5,1030822,1,3,0,0,0,0,0,0
0128000520120830,85,128,1032645,1,2,0,0,0,0,0,0
0128000520120830,89,5,1030822,1,-1,0,0,0,1,1,0
0128000520120830,90,128,1032645,1,2,0,0,0,0,0,0
0128000520120830,92,128,1032645,1,3,1,0,0,0,0,0
0128000520120830,95,5,66540,1,-3,0,0,0,0,0,0
0128000520120830,99,5,1015917,1,3,0,0,0,0,0,0
0128000520120830,102,5,1015917,1,9,0,0,0,0,0,0
0128000520120830,103,5,1015917,1,1,0,1,0,0,0,0
0128000520120830,117,5,1046121,1,2,0,0,0,0,0,0
0128000520120830,120,128,1015844,1,9,0,0,0,0,0,0
0128000520120830,121,128,1015844,1,1,0,1,0,0,0,0
0128000520120830,129,5,1046126,1,-4,0,0,0,1,1,0
0128000520120830,130,128,1032645,1,2,0,0,0,0,0,0
0128000520120830,131,128,1032645,1,7,0,0,0,0,0,0
0128000520120830,132,128,1032645,1,3,0,1,0,0,0,0
0128000520120830,133,128,1032645,1,1,0,0,0,0,0,0
0128000520120830,138,5,1021852,1,-6,0,0,1,0,0,0
0128000520120830,139,5,1046126,1,4,0,0,0,0,0,0
0128000520120830,142,5,1046120,1,10,0,1,0,0,0,0
0128000520120830,144,5,1021852,1,-3,0,0,1,0,0,0
0128000520120830,146,128,1015844,1,1,0,0,0,0,0,0
0128000520120830,148,128,1032924,1,-3,0,0,1,0,0,0
0128000520120830,152,5,1015917,1,17,0,1,0,0,0,0
0128000520120830,157,5,1015917,1,5,0,0,0,0,0,0
0128000520120830,163,128,1038992,1,5,0,0,0,0,0,0
0128000520120830,164,128,1038992,1,6,0,1,0,0,0,0
0128000520120830,165,128,1038992,1,3,0,0,0,0,0,0
0128000520120830,167,128,1038992,1,3,0,0,0,0,0,0
0128000520120830,170,5,1046120,1,1,0,0,0,0,0,0
0128000520120830,174,5,1046120,1,11,0,0,0,0,0,0
0128000520120830,176,128,1038992,1,7,0,0,0,0,0,0
0128000520120830,177,128,1038992,1,5,0,1,0,0,0,0
0128000520120830,178,128,1038992,1,-1,0,0,0,0,0,0
0128000520120830,179,128,1038992,1,2,0,0,0,0,0,0
0128000520120830,180,128,1038992,1,9,0,1,0,0,0,0
0128000520120830,181,128,1038992,1,1,0,0,0,0,0,0
0128000520120830,182,128,1038992,1,4,1,0,0,0,0,0
0128000520120830,187,5,1015917,1,2,0,0,0,0,0,0
0501002820120830,3,28,1022962,1,3,0,0,0,0,0,0
0501002820120830,4,28,1022962,1,1,0,0,0,0,0,0
0501002820120830,5,28,1030911,1,9,0,1,0,0,0,0
0501002820120830,10,28,1022962,1,9,1,0,0,0,0,0
0501002820120830,13,501,1037458,1,11,0,1,0,0,0,0
0501002820120830,14,501,1021080,1,0,0,0,0,0,0,0
0501002820120830,16,501,1037458,1,2,0,0,0,0,0,0
0501002820120830,20,28,1046231,1,6,0,0,0,0,0,0
0501002820120830,22,28,1046231,1,17,0,1,0,0,0,0
0501002820120830,23,28,1046244,1,6,0,0,0,0,0,0
0501002820120830,25,28,1038487,1,7,0,0,0,0,0,0
0501002820120830,27,28,1022962,1,0,0,0,0,0,0,0
0501002820120830,28,28,1022962,1,1,1,0,0,0,0,0
0501002820120830,31,501,1037458,1,-1,0,0,0,0,0,0
0501002820120830,35,28,1046244,1,16,0,1,0,0,0,0
0501002820120830,37,28,1038487,1,13,0,1,0,0,0,0
0501002820120830,38,28,1046244,1,24,0,1,0,0,0,0
0501002820120830,39,28,1038487,1,2,0,0,0,0,0,0
0501002820120830,41,28,1022962,1,-5,0,0,0,1,1,0
0501002820120830,42,501,1021080,1,-10,0,0,1,0,0,0
0501002820120830,43,501,1037458,1,1,0,0,0,0,0,0
0501002820120830,44,501,1037458,1,3,0,0,0,0,0,0
0501002820120830,47,28,1046244,1,17,0,1,0,0,0,0
0501002820120830,48,28,1030911,1,23,0,1,0,0,0,0
0501002820120830,49,28,1046244,1,1,0,0,0,0,0,0
0501002820120830,50,28,1038487,1,2,0,0,0,0,0,0
0501002820120830,51,28,1046244,1,1,1,0,0,0,0,0
0501002820120830,54,501,1037458,1,0,0,0,0,0,0,0
0501002820120830,56,501,1037458,1,-5,0,0,0,0,0,0
0501002820120830,60,501,1037458,1,-4,0,0,0,0,0,0
0501002820120830,64,28,1030916,1,3,0,0,0,0,0,0
0501002820120830,67,28,1030911,1,8,0,0,0,0,0,0
0501002820120830,68,28,1046223,1,0,0,0,0,0,0,0
0501002820120830,70,28,1046223,1,1,1,0,0,0,0,0
0501002820120830,73,501,1050631,1,4,0,0,0,0,0,0
0501002820120830,76,501,1050631,1,4,0,0,0,0,0,0
0501002820120830,77,501,1037443,1,7,0,1,0,0,0,0
0501002820120830,81,28,1038487,1,2,0,0,0,0,0,0
0501002820120830,82,28,1038487,1,1,1,0,0,0,0,0
0501002820120830,85,501,1050631,1,3,0,0,0,0,0,0
0501002820120830,87,501,1050631,1,3,0,0,0,0,0,0
0501002820120830,90,501,1050631,1,14,0,1,0,0,0,0
0501002820120830,93,28,1030911,1,9,0,0,0,0,0,0
0501002820120830,96,28,1030911,1,-8,0,0,1,0,0,0
0501002820120830,100,501,67057,1,-1,0,0,0,0,0,0
0501002820120830,102,501,1050631,1,0,0,0,0,0,0,0
0501002820120830,104,501,1037443,1,6,0,0,0,0,0,0
0501002820120830,106,28,1046244,1,-7,0,0,0,0,0,0
0501002820120830,109,28,1038487,1,9,0,0,0,0,0,0
0501002820120830,111,501,1050631,1,34,0,1,0,0,0,0
0501002820120830,115,28,1046231,1,3,0,0,0,0,0,0
0501002820120830,117,28,1046244,1,9,0,0,0,0,0,0
0501002820120830,119,28,1030911,1,2,0,0,0,0,0,0
0501002820120830,122,501,1050639,1,-1,0,0,0,0,0,0
0501002820120830,123,501,1050639,1,5,0,0,0,0,0,0
0501002820120830,125,501,1050639,1,-1,0,0,0,0,0,0
0501002820120830,126,501,1050639,1,2,0,0,0,0,0,0
0501002820120830,128,501,1050639,1,-6,0,0,0,0,0,0
0501002820120830,130,28,1022962,1,4,0,0,0,0,0,0
0501002820120830,134,28,1022962,1,0,0,0,0,0,0,0
0501002820120830,135,28,1022962,1,1,0,0,0,0,0,0
0501002820120830,141,501,1050631,1,3,0,0,0,0,0,0
0501002820120830,142,501,1037443,1,-9,0,0,1,0,0,0
0501002820120830,144,28,1046223,1,6,0,0,0,0,0,0
0501002820120830,145,28,1046223,1,27,0,1,0,0,0,0
0501002820120830,146,28,1046223,1,5,0,0,0,0,0,0
0501002820120830,148,28,1046223,1,7,0,0,0,0,0,0
0501002820120830,149,28,1046223,1,4,1,1,0,0,0,0
0501002820120830,153,501,1050631,1,1,0,0,0,0,0,0
0501002820120830,154,501,1050631,1,-8,0,0,0,1,0,0
0501002820120830,156,28,1046223,1,2,0,0,0,0,0,0
0501002820120830,157,28,1046223,1,5,0,0,0,0,0,0
0501002820120830,158,28,1046223,1,12,0,1,0,0,0,0
0501002820120830,159,28,1046223,1,18,0,1,0,0,0,0
0501002820120830,160,28,1046223,1,9,0,0,0,0,0,0
