"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0690002820050901,62,690,84487,1,24,0,0,0,0,0
0690002820050901,102,690,71848,1,22,0,0,0,0,0
0690002820050901,151,28,69303,1,38,0,0,0,0,0
0690002820050901,195,690,84487,1,24,0,0,0,0,0
0204014020050901,1,140,58777,1,37,0,0,0,0,0
0204014020050901,13,204,64668,1,21,0,0,0,0,0
0204014020050901,31,140,58775,1,10,0,0,0,0,0
0204014020050901,42,204,64682,1,42,0,0,0,0,0
0204014020050901,77,140,70503,1,5,0,0,0,0,0
0204014020050901,103,204,64682,1,20,0,0,0,0,0
0204014020050901,152,204,78529,1,15,0,0,0,0,0
0204014020050901,161,140,58777,1,16,0,0,0,0,0
0086016420050901,20,86,46051,1,35,0,0,0,0,0
0086016420050901,61,86,46051,1,10,0,0,0,0,0
0086016420050901,73,86,78370,1,17,0,0,0,0,0
0086016420050901,86,86,78370,1,0,0,0,0,0,0
0086016420050901,95,164,70642,1,43,0,0,0,0,0
0086016420050901,122,86,78370,1,20,0,0,0,0,0
0086016420050901,150,86,46051,1,13,0,0,0,0,0
0529028820050901,1,529,77017,1,21,0,0,0,0,0
0529028820050901,18,288,56347,1,74,0,0,0,0,0
0529028820050901,23,529,77017,1,19,0,0,0,0,0
0529028820050901,32,288,57156,1,19,0,0,0,0,0
0529028820050901,35,529,79040,1,29,0,0,0,0,0
0529028820050901,48,288,56347,1,14,0,0,0,0,0
0529028820050901,56,529,77017,1,18,0,0,0,0,0
0529028820050901,68,288,57156,1,23,0,0,0,0,0
0529028820050901,116,288,56347,1,34,0,0,0,0,0
0529028820050901,138,288,47937,1,9,0,0,0,0,0
0529028820050901,153,288,56347,1,0,0,0,0,0,0
0529028820050901,170,288,56849,1,19,0,0,0,0,0
0529028820050901,211,529,77000,1,0,0,0,0,0,0
0786038820050901,1,388,48998,1,22,0,0,0,0,0
0786038820050901,7,786,41835,1,23,0,0,0,0,0
0786038820050901,73,388,84496,1,20,0,0,0,0,0
0786038820050901,80,786,41842,1,35,0,0,0,0,0
0786038820050901,94,786,41842,1,14,0,0,0,0,0
0786038820050901,113,388,84496,1,12,0,0,0,0,0
0786038820050901,130,388,84496,1,27,0,0,0,0,0
0786038820050901,139,786,41835,1,28,0,0,0,0,0
0508049820050901,1,498,79137,1,29,0,0,0,0,0
0508049820050901,55,498,57665,1,14,0,0,0,0,0
0508049820050901,87,508,50130,1,19,0,0,0,0,0
0508049820050901,102,508,50136,1,34,0,0,0,0,0
0508049820050901,133,498,79137,1,18,0,0,0,0,0
0508049820050901,139,498,79137,1,24,0,0,0,0,0
0508049820050901,170,498,49937,1,19,0,0,0,0,0
0128064820050901,1,648,57001,1,24,0,0,0,0,0
0128064820050901,8,128,78386,1,25,0,0,0,0,0
0128064820050901,34,648,84528,1,15,0,0,0,0,0
0128064820050901,75,128,78386,1,19,0,0,0,0,0
0128064820050901,132,648,57001,1,12,0,0,0,0,0
0128064820050901,147,648,57001,1,19,0,1,1,0,0
0771070920050901,10,771,76050,1,17,0,0,0,0,0
0771070920050901,51,771,76050,1,6,0,0,0,0,0
0771070920050901,69,771,76050,1,15,0,0,0,0,0
0771070920050901,91,771,52913,1,21,0,0,0,0,0
0771070920050901,102,771,79564,1,16,0,0,0,0,0
0771070920050901,103,709,75231,1,94,1,0,0,0,0
0771070920050901,105,771,52913,1,27,0,0,0,0,0
0771070920050901,143,771,79584,1,16,0,0,0,0,0
0771070920050901,189,709,59306,0,0,0,0,0,0,1
0428071920050901,1,428,63670,1,33,0,0,0,0,0
0428071920050901,4,719,75529,1,14,0,0,0,0,0
0428071920050901,26,719,75529,1,22,0,0,0,0,0
0428071920050901,38,719,75529,1,19,0,0,0,0,0
0428071920050901,52,428,63670,1,18,0,0,0,0,0
0428071920050901,98,719,75529,1,6,0,0,0,0,0
0428071920050901,99,719,75529,1,30,0,0,0,0,0
0428071920050901,135,719,75529,1,15,0,0,0,0,0
0428071920050901,155,428,63670,1,29,0,0,0,0,0
0428071920050901,165,719,75529,1,25,0,0,0,0,0
0428071920050901,178,719,79374,1,20,0,0,0,0,0
0736074920050901,1,749,62368,1,4,0,0,0,0,0
0736074920050901,13,736,75684,1,19,0,0,0,0,0
0736074920050901,21,749,62368,1,13,0,0,0,0,0
0736074920050901,48,749,62369,1,12,0,0,0,0,0
0736074920050901,91,736,58198,1,13,0,0,0,0,0
0736074920050901,118,749,62368,1,19,0,0,0,0,0
0736074920050901,152,736,75687,1,16,0,0,0,0,0
0736074920050901,173,749,62368,1,19,0,0,0,0,0
0295075420050901,4,295,72101,1,17,0,1,1,0,0
0295075420050901,9,295,72055,1,10,0,0,0,0,0
0295075420050901,23,754,79461,1,27,0,0,0,0,0
0295075420050901,45,295,84625,1,14,0,0,0,0,0
0295075420050901,72,754,79461,1,18,0,0,0,0,0
0295075420050901,89,754,79461,1,20,0,0,0,0,0
0295075420050901,125,295,84625,1,42,0,0,0,0,0
0295075420050901,136,754,79461,1,28,0,0,0,0,0
0295075420050901,144,295,84625,1,3,0,1,0,0,0
0295075420050901,164,295,84625,1,16,0,0,0,0,0
0295075420050901,189,754,79461,1,16,0,0,0,0,0
0306012920050902,75,306,63262,1,21,0,0,0,0,0
0306012920050902,84,129,57716,1,9,0,0,0,0,0
0306012920050902,93,129,31822,0,0,0,0,0,0,1
0306012920050902,100,306,63304,0,0,0,0,0,0,1
0306012920050902,139,306,63304,1,23,0,0,0,0,0
0306012920050902,156,306,63264,1,25,0,0,0,0,0
0306012920050902,161,129,57711,1,34,0,0,0,0,0
0029073220050902,1,732,69749,1,22,0,0,0,0,0
0029073220050902,66,29,58409,1,14,0,0,0,0,0
0029073220050902,123,29,58409,1,40,0,0,0,0,0
0029073220050902,139,29,58409,1,16,0,0,0,0,0
0029073220050902,152,732,69749,1,14,0,0,0,0,0
0419000820050903,1,8,73098,1,22,0,1,0,0,0
0419000820050903,23,8,73098,1,16,0,0,0,0,0
0419000820050903,59,8,73098,1,21,0,0,0,0,0
0419000820050903,77,419,77126,1,18,0,0,0,0,0
0419000820050903,90,419,77126,1,16,0,1,1,0,0
0419000820050903,125,419,49249,1,22,0,0,0,0,0
0434003020050903,1,434,74276,1,25,0,0,0,0,0
0434003020050903,25,30,72767,1,4,0,0,0,0,0
0434003020050903,90,30,72767,1,20,0,0,0,0,0
0434003020050903,106,30,72766,1,29,0,0,0,0,0
0434003020050903,161,434,74295,1,23,0,0,0,0,0
0434003020050903,186,30,72766,1,22,0,0,0,0,0
0669003120050903,1,31,66558,1,9,0,1,1,0,0
0669003120050903,20,31,85027,1,20,0,0,0,0,0
0669003120050903,32,669,69005,1,24,0,0,0,0,0
0669003120050903,45,669,69005,1,26,0,0,0,0,0
0669003120050903,55,669,85050,1,8,0,0,0,0,0
0669003120050903,99,669,60401,1,24,0,0,0,0,0
0669003120050903,100,669,60401,1,2,0,0,0,0,0
0669003120050903,118,31,85027,1,23,0,0,0,0,0
0669003120050903,129,31,72814,1,22,0,0,0,0,0
0669003120050903,152,669,85050,1,25,0,0,0,0,0
0669003120050903,162,669,85050,1,19,0,0,0,0,0
0669003120050903,176,669,60401,1,27,0,0,0,0,0
0255003720050903,11,37,45632,1,35,0,0,0,0,0
0255003720050903,29,37,45632,1,24,0,0,0,0,0
0255003720050903,55,255,63866,1,14,0,0,0,0,0
0255003720050903,89,37,64609,1,13,0,0,0,0,0
