"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0229000920100902,5,9,1030887,1,3,0,0,0,0,0
0229000920100902,11,229,1001012,1,-1,0,0,0,0,0
0229000920100902,18,9,1030887,1,-3,0,0,0,0,0
0229000920100902,22,229,1001012,1,-3,0,0,0,0,0
0229000920100902,26,9,1030887,1,16,0,0,0,0,0
0229000920100902,33,9,1030887,0,0,0,0,0,0,1
0229000920100902,63,9,1030887,0,0,0,0,0,0,1
0229000920100902,68,229,1000992,1,1,0,0,0,0,0
0229000920100902,128,9,1030887,1,2,0,0,0,0,0
0229000920100902,148,9,1030887,1,9,0,0,0,0,0
0654004720100902,57,47,1023171,0,0,0,0,0,0,1
0654004720100902,85,47,1023171,1,10,0,0,0,0,0
0654004720100902,113,47,1015504,1,0,0,0,0,0,0
0572008620100902,63,86,1008433,1,3,0,0,0,0,0
0572008620100902,94,86,1008433,1,17,0,0,0,0,0
0572008620100902,119,86,1008433,1,23,0,0,0,0,0
0572008620100902,140,86,1008410,0,0,0,0,0,0,1
0572008620100902,164,572,1021300,1,7,0,0,0,0,0
0572008620100902,182,572,1021300,0,0,0,0,0,0,1
0270012920100902,74,129,1023542,0,0,0,0,0,0,1
0270012920100902,78,270,1035471,0,0,0,0,0,0,1
0270012920100902,112,270,1035471,0,0,0,0,0,0,1
0270012920100902,122,129,1023542,0,0,0,0,0,0,1
0270012920100902,127,270,1035471,0,0,0,0,0,0,1
0270012920100902,133,129,1023542,0,0,0,0,0,0,1
0270012920100902,151,129,1023542,1,19,0,0,0,0,0
0270012920100902,164,129,1023542,0,0,0,0,0,0,1
0270012920100902,178,129,1023542,1,9,0,0,0,0,0
0270012920100902,192,129,1023542,0,0,0,0,0,0,1
0657027720100902,7,657,1010992,1,6,0,1,0,0,0
0657027720100902,45,657,1010992,1,5,0,0,0,0,0
0657027720100902,127,657,1010992,1,89,1,0,0,0,0
0494029520100902,16,295,1001328,1,0,0,0,0,0,0
0494029520100902,45,494,1035714,0,0,0,0,0,0,1
0494029520100902,52,295,1001328,0,0,0,0,0,0,1
0494029520100902,116,295,1001328,1,9,0,0,0,0,0
0494029520100902,142,295,1001328,0,0,0,0,0,0,1
0494029520100902,149,494,1035714,1,21,0,0,0,0,0
0494029520100902,168,295,1001328,0,0,0,0,0,0,1
0494029520100902,174,494,1035714,0,0,0,0,0,0,1
0711030620100902,5,711,1022082,1,6,0,0,0,0,0
0711030620100902,25,306,1001441,0,0,0,0,0,0,1
0711030620100902,92,306,1032151,1,13,0,0,0,0,0
0711030620100902,127,711,1022082,1,-1,0,1,0,0,0
0711030620100902,136,711,1022082,1,13,0,0,0,0,0
0711030620100902,169,711,1022082,0,0,0,0,0,0,1
0503031120100902,51,311,1024241,0,0,0,0,0,0,1
0503031120100902,67,311,1024241,0,0,0,0,0,0,1
0503031120100902,78,311,1024241,1,11,0,0,0,0,0
0503031120100902,173,311,1024241,0,0,0,0,0,0,1
0454033120100902,17,331,82976,1,22,0,0,0,0,0
0454033120100902,78,331,82976,1,6,0,0,0,0,0
0454033120100902,82,454,1013394,1,3,0,0,0,0,0
0454033120100902,86,331,82976,1,13,0,0,0,0,0
0454033120100902,105,331,82976,1,3,0,0,0,0,0
0454033120100902,116,331,82976,1,2,0,0,0,0,0
0454033120100902,129,331,1024397,1,7,0,0,0,0,0
0454033120100902,134,454,1013394,1,5,0,0,0,0,0
0454033120100902,141,331,1024397,1,2,0,0,0,0,0
0454033120100902,190,331,1024397,1,16,0,0,0,0,0
0228041520100902,18,415,1017037,1,1,0,0,0,0,0
0228041520100902,63,415,1017037,1,16,0,0,0,0,0
0228041520100902,89,415,1024729,1,15,0,0,0,0,0
0428041920100902,19,428,1017156,1,9,0,0,0,0,0
0428041920100902,51,428,1017156,0,0,0,0,0,0,1
0428041920100902,136,428,1017156,1,9,0,0,0,0,0
0207046620100902,64,466,1033041,1,18,0,0,0,0,0
0207046620100902,80,466,1033041,1,1,0,0,0,0,0
0207046620100902,97,466,1033041,1,14,0,0,0,0,0
0388051820100902,12,518,1025465,1,12,0,0,0,0,0
0388051820100902,34,518,1025465,1,7,0,0,0,0,0
0388051820100902,53,518,1025465,1,0,0,0,0,0,0
0388051820100902,60,388,1024602,0,0,0,0,0,0,1
0388051820100902,69,518,1025465,0,0,0,0,0,0,1
0388051820100902,131,388,1024602,0,0,0,0,0,0,1
0388051820100902,136,518,1033328,1,11,0,0,0,0,0
0388051820100902,153,388,1032511,1,2,0,0,0,0,0
0485058720100902,84,587,1010806,1,28,0,0,0,0,0
0485058720100902,99,587,1010806,1,1,0,0,0,0,0
0485058720100902,115,587,1010808,1,28,0,0,0,0,0
0485058720100902,115,587,1010807,0,3,1,0,0,0,0
0485058720100902,151,587,1010806,0,0,0,0,0,0,1
0664064820100902,5,664,1026078,1,13,0,0,0,0,0
0664064820100902,172,664,1026101,1,17,0,0,0,0,0
0655071820100902,37,718,1003930,1,14,0,0,0,0,0
0655071820100902,65,718,1003930,1,0,0,0,0,0,0
0655071820100902,108,655,1036154,1,0,0,0,0,0,0
0655071820100902,147,655,1036154,1,1,0,0,0,0,0
0655071820100902,151,718,1003930,1,6,0,0,0,0,0
0655071820100902,155,655,1036154,0,0,0,0,0,0,1
0655071820100902,164,655,1036154,0,0,0,0,0,0,1
0545073220100902,37,732,1026782,1,-2,0,1,1,0,0
0545073220100902,68,732,1034679,0,0,0,0,0,0,1
0545073220100902,107,545,1017991,1,18,0,0,0,0,0
0545073220100902,117,545,1018001,0,0,0,0,0,0,1
1320074920100902,47,1320,1036612,0,0,0,0,0,0,1
1320074920100902,62,749,1011915,0,0,0,0,0,0,1
1320074920100902,153,1320,1036612,0,0,0,0,0,0,1
1320074920100902,187,749,1026944,0,0,0,0,0,0,1
